ID,Data,Sexo,Idade,Horário,CAUSA DA MORTE,Local,Latitude,Longitude,Município,Classificação
555,24/10/2017,masculino,26,23:10:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
556,24/10/2017,masculino,15,10:43:00,ARMA DE FOGO,Pindaí,"-2,552211","-44,122188",São José de Ribamar,HOMICÍDIO DOLOSO
557,25/10/2017,masculino,38,17:10:00,ARMA DE FOGO,Bom Milagre,"-2,539499","-44,282498",São Luís,LATROCÍNIO
558,26/10/2017,masculino,32,19:33:00,ARMA BRANCA,Estiva,"-2,756847","-44,348245",São Luís,HOMICÍDIO DOLOSO
559,26/10/2017,masculino,18,15:00:00,ARMA DE FOGO,Vila Samara,"-2,742188","-44,347044",São Luís,HOMICÍDIO DOLOSO
560,27/10/2017,masculino,41,13:00:00,OUTROS MEIOS,Anjo da Guarda,"-2,559842","-44,32904",São Luís,MORTE A ESCLARECER
561,27/10/2017,masculino,26,15:04:00,ARMA DE FOGO,Vila Sarney,"-2,633262","-44,270936",São Luís,HOMICÍDIO DOLOSO
562,29/10/2017,masculino,23,22:00:00,ARMA DE FOGO,Maiobão,"-2,541257","-44,171391",Paço do Lumiar,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
563,29/10/2017,masculino,19,18:01:00,ARMA DE FOGO,Areinha,"-2,544172","-44,292026",São Luís,HOMICÍDIO DOLOSO
564,29/10/2017,masculino,27,18:55:00,ARMA DE FOGO,Pirâmide,"-2,468671","-44,162056",Raposa,HOMICÍDIO DOLOSO
565,30/10/2017,masculino,30,03:34:00,ARMA DE FOGO,Liberdade,"-2,527837","-44,285545",São Luís,HOMICÍDIO DOLOSO
566,30/10/2017,masculino,38,17:20:00,ARMA DE FOGO,Sítio do apicum,"-2,543415","-44,058828",São José de Ribamar,HOMICÍDIO DOLOSO
567,30/10/2017,masculino,30,23:32:00,ESPANCAMENTO,Turú,"-2,520163","-44,223018",São Luís,HOMICÍDIO DOLOSO
568,31/10/2017,masculino,32,19:49:00,ARMA DE FOGO,Cohab-Anil IV,"-2,544258","-44,214821",São Luís,HOMICÍDIO DOLOSO
569,31/10/2017,masculino,35,16:30:00,ARMA BRANCA,Madre Deus,"-2,539011","-44,299203",São Luís,LESÃO CORPORAL SEGUIDA DE MORTE
570,31/10/2017,masculino,20,13:54:00,ARMA DE FOGO,Pindoba,"-2,498469","-44,138088",Paço do Lumiar,HOMICÍDIO DOLOSO
571,31/10/2017,masculino,38,23:30:00,ARMA BRANCA,Santana,"-2,601449","-44,170747",São José de Ribamar,HOMICÍDIO DOLOSO
572,01/11/2017,masculino,30,22:30:00,ARMA BRANCA,Anjo da Guarda,"-2,559842","-44,32904",São Luís,LESÃO CORPORAL SEGUIDA DE MORTE
573,01/11/2017,feminino,10,10:00:00,OUTROS MEIOS,Maiobão,"-2,541257","-44,171391",Paço do Lumiar,HOMICÍDIO DOLOSO
574,03/11/2017,masculino,16,10:51:00,ARMA DE FOGO,Cidade Alta,"-2,566683","-44,14697",São José de Ribamar,HOMICÍDIO DOLOSO
575,03/11/2017,masculino,33,18:45:00,ARMA DE FOGO,Coroadinho,"-2,563829","-44,265997",São Luís,LATROCÍNIO
576,05/11/2017,masculino,16,23:22:00,ARMA DE FOGO,João Paulo,"-2,547023","-44,27398",São Luís,HOMICÍDIO DOLOSO
577,05/11/2017,masculino,10,23:11:00,ARMA DE FOGO,João Paulo,"-2,547023","-44,27398",São Luís,HOMICÍDIO DOLOSO
578,06/11/2017,masculino,22,17:50:00,ARMA DE FOGO,Centro-SLZ,"-2,530153","-44,299664",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
579,06/11/2017,masculino,19,12:15:00,ARMA DE FOGO,Vila Palmeira,"-2,541625","-44,254272",São Luís,HOMICÍDIO DOLOSO
580,07/11/2017,masculino,20,20:22:00,ARMA DE FOGO,João Paulo,"-2,547023","-44,27398",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
581,07/11/2017,feminino,43,-,ESTRANGULAMENTO,Vila Riod,"-2,595961","-44,195568",São Luís,HOMICÍDIO DOLOSO
582,08/11/2017,masculino,27,21:00:00,ARMA DE FOGO,Coroadinho,"-2,563829","-44,265997",São Luís,HOMICÍDIO DOLOSO
583,08/11/2017,masculino,19,13:35:00,ARMA DE FOGO,Vila dos Nobres,"-2,561863","-44,277579",São Luís,HOMICÍDIO DOLOSO
584,10/11/2017,masculino,68,17:50:00,ARMA DE FOGO,Mocajituba,"-2,481109","-44,134251",Paço do Lumiar,LATROCÍNIO
585,12/11/2017,masculino,38,22:44:00,ARMA DE FOGO,Maiobão,"-2,541257","-44,171391",Paço do Lumiar,HOMICÍDIO DOLOSO
586,12/11/2017,masculino,25,14:56:00,ARMA DE FOGO,Trizidela da Maioba,"-2,538813","-44,193256",São José de Ribamar,HOMICÍDIO DOLOSO
587,12/11/2017,masculino,45,14:56:00,ARMA DE FOGO,Trizidela da Maioba,"-2,538813","-44,193256",São José de Ribamar,HOMICÍDIO DOLOSO
588,13/11/2017,masculino,46,01:00:00,ARMA BRANCA,Maracanã,"-2,637332","-44,285717",São Luís,HOMICÍDIO DOLOSO
589,13/11/2017,masculino,17,22:03:00,ARMA DE FOGO,Ipase,"-2,533893","-44,259313",São Luís,HOMICÍDIO DOLOSO
590,13/11/2017,masculino,21,19:49:00,ARMA DE FOGO,Rio Grande,"-2,662003","-44,291596",São Luís,HOMICÍDIO DOLOSO
591,13/11/2017,masculino,25,00:33:00,ARMA DE FOGO,Vila Embratel,"-2,568181","-44,311981",São Luís,HOMICÍDIO DOLOSO
592,13/11/2017,masculino,25,00:29:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,HOMICÍDIO DOLOSO
593,13/11/2017,masculino,18,00:29:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,HOMICÍDIO DOLOSO
594,13/11/2017,masculino,16,19:17:00,ARMA DE FOGO,Vila Cascavel,"-2,594016","-44,220041",São Luís,HOMICÍDIO DOLOSO
595,13/11/2017,masculino,25,00:29:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,HOMICÍDIO DOLOSO
596,13/11/2017,masculino,38,18:00:00,ARMA DE FOGO,Bom Jesus,"-2,565726","-44,274752",São Luís,LESÃO CORPORAL SEGUIDA DE MORTE
597,14/11/2017,masculino,16,03:46:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
598,14/11/2017,masculino,15,06:28:00,ARMA DE FOGO,Vila São Sebastião,"-2,573346","-44,264312",São Luís,HOMICÍDIO DOLOSO
599,14/11/2017,masculino,23,05:14:00,ARMA DE FOGO,Vila Embratel,"-2,568181","-44,311981",São Luís,HOMICÍDIO DOLOSO
600,14/11/2017,masculino,21,13:23:00,ARMA DE FOGO,Vila dos Frades,"-2,571246","-44,268701",São Luís,HOMICÍDIO DOLOSO
601,14/11/2017,masculino,33,23:00:00,ARMA DE FOGO,Coroado,"-2,553733","-44,27001",São Luís,HOMICÍDIO DOLOSO
602,16/11/2017,feminino,33,07:35:00,ARMA BRANCA,Vila dos Nobres,"-2,561863","-44,277579",São Luís,HOMICÍDIO DOLOSO
603,16/11/2017,feminino,49,14:24:00,ARMA BRANCA,Conjunto Alexandra Tavares,"-2,60355","-44,189115",São Luís,HOMICÍDIO DOLOSO
604,16/11/2017,masculino,15,14:00:00,ARMA DE FOGO,Vila Samara,"-2,742188","-44,347044",São Luís,HOMICÍDIO DOLOSO
605,16/11/2017,masculino,32,20:30:00,ARMA DE FOGO,Vila São Sebastião,"-2,573346","-44,264312",São Luís,HOMICÍDIO DOLOSO
606,17/11/2017,masculino,18,20:30:00,ARMA BRANCA,Residencial Novo Horizonte,"-2,525437","-44,147015",Paço do Lumiar,HOMICÍDIO DOLOSO
607,17/11/2017,masculino,62,06:00:00,ARMA DE FOGO,Vila Embratel,"-2,568181","-44,311981",São Luís,LATROCÍNIO
608,18/11/2017,masculino,17,20:40:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
609,18/11/2017,masculino,40,21:24:00,ARMA DE FOGO,São Raimundo,"-2,596433","-44,231129",São Luís,HOMICÍDIO DOLOSO
610,18/11/2017,masculino,26,21:45:00,ARMA DE FOGO,Pirâmide,"-2,468671","-44,162056",São Luís,HOMICÍDIO DOLOSO
611,19/11/2017,masculino,66,20:00:00,ARMA BRANCA,Planalto Vinhais,"-2,507001","-44,25614",São Luís,HOMICÍDIO DOLOSO
612,19/11/2017,masculino,41,21:52:00,ARMA DE FOGO,Vila Airton Sena,"-2,605608","-44,233618",São Luís,HOMICÍDIO DOLOSO
613,19/11/2017,masculino,33,21:52:00,ARMA DE FOGO,Vila Airton Sena,"-2,605608","-44,233618",São Luís,HOMICÍDIO DOLOSO
614,21/11/2017,masculino,29,04:22:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
615,21/11/2017,masculino,-,10:49:00,A APURAR,Conjunto São Raimundo,"-2,597269","-44,230077",São Luís,MORTE A ESCLARECER
616,21/11/2017,masculino,30,19:45:00,ARMA DE FOGO,Parque BoB Kennedy,"-2,477889","-44,174652",Paço do Lumiar,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
617,22/11/2017,masculino,50,04:05:00,ARMA BRANCA,João Paulo,"-2,547023","-44,27398",São Luís,HOMICÍDIO DOLOSO
618,23/11/2017,masculino,16,23:26:00,ARMA DE FOGO,Pindaí,"-2,552211","-44,122188",São José de Ribamar,HOMICÍDIO DOLOSO
619,23/11/2017,masculino,35,05:35:00,ARMA DE FOGO,Cidade Operária,"-2,573668","-44,199457",São Luís,HOMICÍDIO DOLOSO
620,23/11/2017,masculino,17,15:00:00,ARMA DE FOGO,Vila Conceição – Coroadinho,"-2,568449","-44,261609",São Luís,HOMICÍDIO DOLOSO
621,23/11/2017,masculino,27,20:57:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
622,25/11/2017,masculino,51,17:00:00,ARMA DE FOGO,Sítio Grande,"-2,530174","-44,173172",Paço do Lumiar,LESÃO CORPORAL SEGUIDA DE MORTE
623,25/11/2017,masculino,37,18:30:00,ARMA DE FOGO,Vinhais,"-2,514847","-44,255419",São Luís,LATROCÍNIO
624,26/11/2017,masculino,15,19:30:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,HOMICÍDIO DOLOSO
625,26/11/2017,feminino,12,22:00:00,ARMA DE FOGO,Coroadinho,"-2,563829","-44,265997",São Luís,HOMICÍDIO DOLOSO
626,28/11/2017,feminino,42,16:30:00,ARMA DE FOGO,Camboa,"-2,524172","-44,291157",São Luís,HOMICÍDIO DOLOSO
627,28/11/2017,feminino,41,04:45:00,ARMA DE FOGO,Liberdade,"-2,527837","-44,285545",São Luís,HOMICÍDIO DOLOSO
628,28/11/2017,masculino,18,09:30:00,ARMA DE FOGO,Centro-SLZ,"-2,530153","-44,299664",São Luís,HOMICÍDIO DOLOSO
629,28/11/2017,masculino,20,10:00:00,ARMA DE FOGO,Itapera,"-2,671284","-44,281511",São Luís,HOMICÍDIO DOLOSO
630,29/11/2017,masculino,24,00:00:00,ESTRANGULAMENTO,Iguaíba,"-2,477074","-44,096889",São Luís,HOMICÍDIO DOLOSO
631,29/11/2017,masculino,18,19:00:00,ARMA BRANCA,Cumbique,"-2,463353","-44,127078",Paço do Lumiar,HOMICÍDIO DOLOSO
632,29/11/2017,feminino,24,-,MORTE A ESCLARECER,Pau Deitado,"-2,534869","-44,081869",Paço do Lumiar,HOMICÍDIO DOLOSO
633,29/11/2017,masculino,36,22:00:00,ARMA DE FOGO,La Belle Park,"-2,540871","-44,181948",São José de Ribamar,HOMICÍDIO DOLOSO
634,29/11/2017,masculino,21,19:40:00,ARMA DE FOGO,Vila América,"-2,581538","-44,190913",São Luís,HOMICÍDIO DOLOSO
635,30/11/2017,masculino,23,06:40:00,ARMA DE FOGO,Residencial Cidade Verde,"-2,534354","-44,139891",Paço do Lumiar,HOMICÍDIO DOLOSO
636,30/11/2017,masculino,22,03:30:00,ARMA DE FOGO,Quintas do Calhau,"-2,489422","-44,25426",São Luís,HOMICÍDIO DOLOSO
637,30/11/2017,masculino,26,03:30:00,ARMA DE FOGO,Quintas do Calhau,"-2,489422","-44,25426",São Luís,HOMICÍDIO DOLOSO
638,02/12/2017,masculino,28,20:21:00,ARMA BRANCA,Estiva,"-2,756847","-44,348245",São Luís,HOMICÍDIO DOLOSO
639,03/12/2017,masculino,46,12:09:00,ARMA DE FOGO,Vila Cabral Miranda I,"-2,685517","-44,295974",São Luís,HOMICÍDIO DOLOSO
640,05/12/2017,masculino,59,10:00:00,ARMA BRANCA,Jardim Tropical,"-2,57504","-44,177828",São José de Ribamar,HOMICÍDIO DOLOSO
641,05/12/2017,masculino,18,23:26:00,ARMA DE FOGO,Residencial Ribeira,"-2,637268","-44,253809",São Luís,HOMICÍDIO DOLOSO
642,06/12/2017,masculino,42,18:22:00,ESPANCAMENTO,Inhaúma,"-2,734214","-44,336872",São Luís,HOMICÍDIO DOLOSO
643,07/12/2017,masculino,23,19:30:00,ARMA DE FOGO,Apeadouro,"-2,539531","-44,276555",São Luís,LATROCÍNIO
644,09/12/2017,feminino,28,19:34:00,ARMA DE FOGO,Liberdade,"-2,527837","-44,285545",São Luís,HOMICÍDIO DOLOSO
645,09/12/2017,masculino,31,06:00:00,ARMA DE FOGO,Quintas do Calhau,"-2,489422","-44,25426",São Luís,HOMICÍDIO DOLOSO
646,09/12/2017,masculino,25,23:32:00,ARMA DE FOGO,Vila Palmeira,"-2,541625","-44,254272",São Luís,HOMICÍDIO DOLOSO
647,10/12/2017,masculino,18,18:56:00,ARMA DE FOGO,Fabril,"-2,534501","-44,289502",São Luís,HOMICÍDIO DOLOSO
648,11/12/2017,masculino,21,07:17:00,ARMA DE FOGO,Camboa,"-2,524172","-44,291157",São Luís,HOMICÍDIO DOLOSO
649,11/12/2017,masculino,22,19:26:00,ARMA DE FOGO,Vila Janaína,"-2,59146","-44,191303",São Luís,HOMICÍDIO DOLOSO
650,12/12/2017,masculino,70,03:00:00,ARMA DE FOGO,Jordôa,"-2,546219","-44,266738",São Luís,LATROCÍNIO
651,12/12/2017,masculino,30,14:30:00,ARMA DE FOGO,Novo Angelim,"-2,535758","-44,231933",São Luís,HOMICÍDIO DOLOSO
652,13/12/2017,masculino,40,19:20:00,ARMA DE FOGO,Residencial Nova Auora,"-2,5302313","-44,1895776",São José de Ribamar,HOMICÍDIO DOLOSO
653,13/12/2017,masculino,16,11:21:00,ARMA DE FOGO,Centro-SLZ,"-2,530153","-44,299664",São Luís,HOMICÍDIO DOLOSO
654,14/12/2017,masculino,42,10:00:00,ARMA BRANCA,Outeiro,"-2,548599","-44,069778",São José de Ribamar,LATROCÍNIO
655,14/12/2017,masculino,40,13:00:00,ARMA DE FOGO,Vila Janaína,"-2,59146","-44,191303",São Luís,HOMICÍDIO DOLOSO
656,15/12/2017,masculino,30,21:13:00,ARMA DE FOGO,Residencial Eugênio Pereira,"-2,491437","-44,165854",Paço do Lumiar,HOMICÍDIO DOLOSO
657,15/12/2017,masculino,33,11:50:00,ARMA DE FOGO,Vila Embratel,"-2,568181","-44,311981",São Luís,LATROCÍNIO
658,16/12/2017,masculino,18,23:35:00,ARMA DE FOGO,Vila Roseana Sarney,"-2,546878","-44,077497",São José de Ribamar,HOMICÍDIO DOLOSO
659,20/12/2017,masculino,54,20:00:00,ARMA BRANCA,Santa Bárbara,"-2,60265","-44,210186",São Luís,HOMICÍDIO DOLOSO
660,21/12/2017,masculino,47,05:59:00,ARMA BRANCA,Canavieiro,"-2,5341129","-44,0696192",São José de Ribamar,HOMICÍDIO DOLOSO
661,22/12/2017,masculino,37,23:29:00,ARMA DE FOGO,Anil,"-2,548481","-44,238682",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
662,23/12/2017,masculino,22,20:00:00,ARMA DE FOGO,Pontal da Ilha,"-2,596262","-44,224949",São Luís,HOMICÍDIO DOLOSO
663,24/12/2017,masculino,30,22:08:00,ARMA DE FOGO,Desterro,"-2,534997","-44,304686",São Luís,HOMICÍDIO DOLOSO
664,24/12/2017,masculino,20,13:28:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,HOMICÍDIO DOLOSO
665,25/12/2017,masculino,38,04:48:00,ARMA BRANCA,Jardim Tropical,"-2,57504","-44,177828",São José de Ribamar,HOMICÍDIO DOLOSO
666,25/12/2017,masculino,30,14:42:00,ARMA BRANCA,Coheb Sacavém,"-2,555533","-44,252243",São Luís,HOMICÍDIO DOLOSO
667,25/12/2017,masculino,38,11:50:00,ARMA BRANCA,Gapara,"-2,58996","-44,301295",São Luís,HOMICÍDIO DOLOSO
668,25/12/2017,masculino,31,02:00:00,ARMA DE FOGO,Parque Jair,"-2,507301","-44,182334",São José de Ribamar,HOMICÍDIO DOLOSO
669,25/12/2017,masculino,29,14:20:00,ARMA DE FOGO,Coroadinho,"-2,563829","-44,265997",São Luís,HOMICÍDIO DOLOSO
670,25/12/2017,masculino,17,12:37:00,ARMA DE FOGO,Gapara,"-2,58996","-44,301295",São Luís,HOMICÍDIO DOLOSO
671,25/12/2017,masculino,25,18:57:00,ARMA DE FOGO,Vila Bacanga,"-2,556027","-44,313419",São Luís,HOMICÍDIO DOLOSO
672,27/12/2017,masculino,24,20:12:00,ARMA DE FOGO,Parque Jair,"-2,507301","-44,182334",São José de Ribamar,HOMICÍDIO DOLOSO
673,28/12/2017,masculino,31,06:39:00,ARMA DE FOGO,Porto do Vieira,"-2,554948","-44,0529335",São José de Ribamar,HOMICÍDIO DOLOSO
674,29/12/2017,masculino,36,10:45:00,ARMA DE FOGO,Bequimão,"-2,530003","-44,246321",São Luís,LATROCÍNIO
675,30/12/2017,masculino,20,20:30:00,ARMA DE FOGO,Parque Jair,"-2,507301","-44,182334",São José de Ribamar,HOMICÍDIO DOLOSO
676,01/01/2018,masculino,39,10:27:00,ARMA DE FOGO,Estiva,"-2,756847","-44,348245",São Luís,HOMICÍDIO DOLOSO
677,01/01/2018,masculino,43,19:57:00,ARMA DE FOGO,Geniparanã,"-2,581857","-44,185381",São Luís,HOMICÍDIO DOLOSO
678,01/01/2018,masculino,35,07:00:00,ESPANCAMENTO,Centro-SLZ,"-2,530153","-44,299664",São Luís,LESÃO CORPORAL SEGUIDA DE MORTE
679,02/01/2018,masculino,56,12:00:00,ARMA DE FOGO,Vila Conceição – Coroadinho,"-2,568449","-44,261609",São Luís,HOMICÍDIO DOLOSO
680,04/01/2018,masculino,15,20:15:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
681,04/01/2018,masculino,16,22:30:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,HOMICÍDIO DOLOSO
682,06/01/2018,masculino,73,06:00:00,ARMA DE FOGO,São Raimundo,"-2,596433","-44,231129",São Luís,HOMICÍDIO DOLOSO
683,06/01/2018,masculino,30,00:00:00,ARMA DE FOGO,João Paulo,"-2,547023","-44,27398",São Luís,HOMICÍDIO DOLOSO
684,06/01/2018,masculino,15,12:00:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
685,07/01/2018,masculino,16,22:30:00,ARMA DE FOGO,Vila Dr. Julinho,"-2,551579","-44,082963",São José de Ribamar,HOMICÍDIO DOLOSO
686,07/01/2018,masculino,31,07:40:00,ARMA BRANCA,Pedrinhas,"-2,688089","-44,302711",São Luís,HOMICÍDIO DOLOSO
687,07/01/2018,masculino,36,14:00:00,ARMA DE FOGO,Vila Palmeira,"-2,541625","-44,254272",São Luís,HOMICÍDIO DOLOSO
688,07/01/2018,masculino,19,17:30:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
689,09/01/2018,masculino,27,12:30:00,ARMA BRANCA,Vila Embratel,"-2,568181","-44,311981",São Luís,HOMICÍDIO DOLOSO
690,10/01/2018,masculino,41,21:00:00,ARMA DE FOGO,La Belle Park,"-2,540871","-44,181948",Paço do Lumiar,HOMICÍDIO DOLOSO
691,11/01/2018,masculino,15,15:10:00,ARMA DE FOGO,Vila dos Frades,"-2,571246","-44,268701",São Luís,HOMICÍDIO DOLOSO
692,12/01/2018,masculino,32,19:30:00,ARMA DE FOGO,Alto do Turu II,"-2,511009","-44,193642",São José de Ribamar,HOMICÍDIO DOLOSO
693,13/01/2018,masculino,17,13:23:00,ARMA DE FOGO,Alemanha,"-2,536584","-44,270396",São Luís,HOMICÍDIO DOLOSO
694,13/01/2018,masculino,41,22:25:00,ARMA DE FOGO,Vila Palmeira,"-2,541625","-44,254272",São Luís,HOMICÍDIO DOLOSO
695,13/01/2018,masculino,24,22:25:00,ARMA DE FOGO,Vila Palmeira,"-2,541625","-44,254272",São Luís,HOMICÍDIO DOLOSO
696,14/01/2018,masculino,22,07:00:00,ESPANCAMENTO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
697,14/01/2018,masculino,22,22:00:00,ARMA DE FOGO,Jaracaty,"-2,512832","-44,288292",São Luís,HOMICÍDIO DOLOSO
698,15/01/2018,masculino,49,11:30:00,ARMA DE FOGO,Povoado Rio São João,"-2,555448","-44,137831",São José de Ribamar,HOMICÍDIO DOLOSO
699,15/01/2018,masculino,28,02:48:00,ARMA DE FOGO,Cidade Operária,"-2,573668","-44,199457",São Luís,HOMICÍDIO DOLOSO
700,16/01/2018,masculino,19,13:47:00,ARMA BRANCA,Residencial Orquídeas,"-2,541471","-44,171541",Paço do Lumiar,HOMICÍDIO DOLOSO
701,16/01/2018,masculino,28,22:00:00,ARMA DE FOGO,Maiobinha,"-2,560249","-44,203362",São José de Ribamar,HOMICÍDIO DOLOSO
702,16/01/2018,masculino,22,21:00:00,ARMA DE FOGO,Coroadinho,"-2,563829","-44,265997",São Luís,HOMICÍDIO DOLOSO
703,16/01/2018,masculino,15,19:30:00,ARMA DE FOGO,Vila Cascavel,"-2,594016","-44,220041",São Luís,HOMICÍDIO DOLOSO
704,16/01/2018,masculino,29,22:30:00,ARMA DE FOGO,Maracanã,"-2,637332","-44,285717",São Luís,LATROCÍNIO
705,17/01/2018,masculino,24,06:10:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
706,18/01/2018,masculino,33,05:30:00,ARMA DE FOGO,Conjunto Tambaú,"-2,547141","-44,164221",Paço do Lumiar,LATROCÍNIO
707,18/01/2018,masculino,27,22:00:00,ARMA DE FOGO,Novo angelim,"-2,535758","-44,231933",São Luís,HOMICÍDIO DOLOSO
708,19/01/2018,masculino,38,06:45:00,ARMA BRANCA,Pindoba,"-2,498469","-44,138088",Paço do Lumiar,HOMICÍDIO DOLOSO
709,19/01/2018,masculino,18,15:47:00,ARMA DE FOGO,Vila Maranhão,"-2,624857","-44,314127",São Luís,HOMICÍDIO DOLOSO
710,20/01/2018,masculino,46,14:00:00,ESPANCAMENTO,-,"-2,647449","-44,074745",-,MORTE A ESCLARECER
711,20/01/2018,masculino,37,19:27:00,ARMA DE FOGO,Mata de Itapera,"-2,663283","-44,282623",São Luís,HOMICÍDIO DOLOSO
712,21/01/2018,masculino,28,03:00:00,ARMA BRANCA,Aterro do Bacanga,"-2,539863","-44,3024",São Luís,HOMICÍDIO DOLOSO
713,24/01/2018,masculino,23,20:17:00,ARMA DE FOGO,Vicente Fialho,"-2,509273","-44,238317",São Luís,HOMICÍDIO DOLOSO
714,25/01/2018,masculino,22,16:17:00,ARMA DE FOGO,Piçarreira,"-2,550089","-44,10882",São José de Ribamar,HOMICÍDIO DOLOSO
715,25/01/2018,masculino,17,17:48:00,ARMA BRANCA,Novo Horizonte-São Raimundo,"-2,5986504","-44,2357878",São Luís,HOMICÍDIO DOLOSO
716,25/01/2018,masculino,18,19:30:00,ARMA BRANCA,Coréia,"-2,538834","-44,288635",São Luís,HOMICÍDIO DOLOSO
717,26/01/2018,masculino,37,15:20:00,ARMA DE FOGO,Vila São Luís – SJR,"-2,564303","-44,184417",São José de Ribamar,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
718,26/01/2018,masculino,34,20:00:00,ARMA DE FOGO,Quinta,"-2,557248","-44,136286",São José de Ribamar,HOMICÍDIO DOLOSO
719,30/01/2018,masculino,28,20:25:00,ARMA DE FOGO,Iguaíba,"-2,477074","-44,096889",Paço do Lumiar,HOMICÍDIO DOLOSO
720,30/01/2018,masculino,18,23:40:00,ARMA DE FOGO,São Cristóvão,"-2,568524","-44,232674",São Luís,HOMICÍDIO DOLOSO
721,31/01/2018,masculino,19,20:30:00,ARMA DE FOGO,Quinta,"-2,557248","-44,136286",São José de Ribamar,HOMICÍDIO DOLOSO
722,02/02/2018,masculino,21,16:27:00,ARMA BRANCA,-,"-2,647449","-44,074745",-,MORTE A ESCLARECER
723,02/02/2018,masculino,18,10:13:00,ARMA BRANCA,Mojó,"-2,498512","-44,070539",Paço do Lumiar,HOMICÍDIO DOLOSO
724,03/02/2018,masculino,49,13:00:00,ARMA BRANCA,São Francisco,"-2,510474","-44,3049",São Luís,HOMICÍDIO DOLOSO
725,03/02/2018,masculino,36,09:30:00,ARMA DE FOGO,Vila Gorete-Camboa,"-2,523486","-44,291607",São Luís,HOMICÍDIO DOLOSO
726,04/02/2018,masculino,35,01:29:00,ARMA BRANCA,Centro-SLZ,"-2,530153","-44,299664",São Luís,HOMICÍDIO DOLOSO
727,04/02/2018,masculino,21,23:12:00,ARMA DE FOGO,João Paulo,"-2,547023","-44,27398",São Luís,HOMICÍDIO DOLOSO
728,05/02/2018,masculino,40,13:30:00,ARMA DE FOGO,Vila Cafeteira-SJR,"-2,561171","-44,192204",São José de Ribamar,HOMICÍDIO DOLOSO
729,05/02/2018,masculino,34,01:50:00,ARMA BRANCA,Aterro do Bacanga,"-2,539863","-44,3024",São Luís,HOMICÍDIO DOLOSO
730,05/02/2018,masculino,23,00:25:00,ARMA DE FOGO,Santa Efigênia,"-2,575169","-44,189072",São Luís,HOMICÍDIO DOLOSO
731,09/02/2018,masculino,14,13:00:00,ARMA DE FOGO,Vila Janaína,"-2,59146","-44,191303",São Luís,HOMICÍDIO DOLOSO
732,09/02/2018,masculino,15,10:30:00,ARMA DE FOGO,Centro-SLZ,"-2,530153","-44,299664",São Luís,HOMICÍDIO DOLOSO
733,09/02/2018,masculino,46,19:00:00,ARMA DE FOGO,Gapara,"-2,58996","-44,301295",São Luís,HOMICÍDIO DOLOSO
734,09/02/2018,masculino,21,21:57:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,HOMICÍDIO DOLOSO
735,10/02/2018,masculino,16,10:47:00,ARMA BRANCA,Vila Lobão,"-2,563744","-44,241482",São Luís,HOMICÍDIO DOLOSO
736,13/02/2018,feminino,20,03:00:00,OUTROS MEIOS,Vila São Sebastião,"-2,573346","-44,264312",São Luís,HOMICÍDIO DOLOSO
737,13/02/2018,masculino,27,13:00:00,ARMA BRANCA,Vila São Sebastião,"-2,573346","-44,264312",São Luís,HOMICÍDIO DOLOSO
738,13/02/2018,masculino,32,14:00:00,ARMA DE FOGO,Vila Cabral Miranda I,"-2,685517","-44,295974",São Luís,LATROCÍNIO
